participant_id,timestamp,time_to_finish,ui_mode,environment,fill_character,outlier_character,trial,trial_combined
3,1741773539130,6000,light_mode,light_env,u,v,39,79
3,1741773541018,1888,light_mode,light_env,7,T,40,80
3,1741773600896,18585,dark_mode,dark_env,o,e,1,81
3,1741773603256,2360,dark_mode,dark_env,0,8,2,82
3,1741773612104,8848,dark_mode,dark_env,v,u,3,83
3,1741773614295,2191,dark_mode,dark_env,T,7,4,84
3,1741773618391,4096,dark_mode,dark_env,e,o,5,85
3,1741773625943,7552,dark_mode,dark_env,8,0,6,86
3,1741773627727,1784,dark_mode,dark_env,u,v,7,87
3,1741773687648,59921,dark_mode,dark_env,7,T,8,88
3,1741773694256,6608,dark_mode,dark_env,o,e,9,89
3,1741773739320,45064,dark_mode,dark_env,0,8,10,90
3,1741773751665,12345,dark_mode,dark_env,v,u,11,91
3,1741773758753,7088,dark_mode,dark_env,T,7,12,92
3,1741773761640,2887,dark_mode,dark_env,e,o,13,93
3,1741773774281,12641,dark_mode,dark_env,8,0,14,94
3,1741773794328,20047,dark_mode,dark_env,u,v,15,95
3,1741773800569,6241,dark_mode,dark_env,7,T,16,96
3,1741773806665,6096,dark_mode,dark_env,o,e,17,97
3,1741773821312,14647,dark_mode,dark_env,0,8,18,98
3,1741773827072,5760,dark_mode,dark_env,v,u,19,99
3,1741773839760,12688,dark_mode,dark_env,T,7,20,100
3,1741773843800,4040,dark_mode,dark_env,e,o,21,101
3,1741773856160,12360,dark_mode,dark_env,8,0,22,102
3,1741773858296,2136,dark_mode,dark_env,u,v,23,103
3,1741773896728,38432,dark_mode,dark_env,7,T,24,104
3,1741773900719,3991,dark_mode,dark_env,o,e,25,105
3,1741773905160,4441,dark_mode,dark_env,0,8,26,106
3,1741773908520,3360,dark_mode,dark_env,v,u,27,107
3,1741773910471,1951,dark_mode,dark_env,T,7,28,108
3,1741773913335,2864,dark_mode,dark_env,e,o,29,109
3,1741773931456,18121,dark_mode,dark_env,8,0,30,110
3,1741773944184,12728,dark_mode,dark_env,u,v,31,111
3,1741773949327,5143,dark_mode,dark_env,7,T,32,112
3,1741773972640,23313,dark_mode,dark_env,o,e,33,113
3,1741773982911,10271,dark_mode,dark_env,0,8,34,114
3,1741773987919,5008,dark_mode,dark_env,v,u,35,115
3,1741773995127,7208,dark_mode,dark_env,T,7,36,116
3,1741774016064,20937,dark_mode,dark_env,e,o,37,117
3,1741774026167,10103,dark_mode,dark_env,8,0,38,118
3,1741774073881,47714,dark_mode,dark_env,u,v,39,119
3,1741774075449,1568,dark_mode,dark_env,7,T,40,120
3,1741774111009,3641,light_mode,dark_env,o,e,1,121
3,1741774116048,5039,light_mode,dark_env,0,8,2,122
3,1741774119833,3785,light_mode,dark_env,v,u,3,123
3,1741774121857,2024,light_mode,dark_env,T,7,4,124
3,1741774141937,20080,light_mode,dark_env,e,o,5,125
3,1741774149081,7144,light_mode,dark_env,8,0,6,126
3,1741774153601,4520,light_mode,dark_env,u,v,7,127
3,1741774156337,2736,light_mode,dark_env,7,T,8,128
3,1741774167097,10760,light_mode,dark_env,o,e,9,129
3,1741774237323,70226,light_mode,dark_env,0,8,10,130
3,1741774244835,7512,light_mode,dark_env,v,u,11,131
3,1741774246491,1656,light_mode,dark_env,T,7,12,132
3,1741774253835,7344,light_mode,dark_env,e,o,13,133
3,1741774271003,17168,light_mode,dark_env,8,0,14,134
3,1741774272763,1760,light_mode,dark_env,u,v,15,135
3,1741774274755,1992,light_mode,dark_env,7,T,16,136
3,1741774284979,10224,light_mode,dark_env,o,e,17,137
3,1741774296419,11440,light_mode,dark_env,0,8,18,138
3,1741774298724,2305,light_mode,dark_env,v,u,19,139
3,1741774302820,4096,light_mode,dark_env,T,7,20,140
3,1741774305381,2561,light_mode,dark_env,e,o,21,141
3,1741774312172,6791,light_mode,dark_env,8,0,22,142
3,1741774318197,6025,light_mode,dark_env,u,v,23,143
3,1741774321893,3696,light_mode,dark_env,7,T,24,144
3,1741774331564,9671,light_mode,dark_env,o,e,25,145
3,1741774336324,4760,light_mode,dark_env,0,8,26,146
3,1741774343676,7352,light_mode,dark_env,v,u,27,147
3,1741774345853,2177,light_mode,dark_env,T,7,28,148
3,1741774355461,9608,light_mode,dark_env,e,o,29,149
3,1741774364125,8664,light_mode,dark_env,8,0,30,150
3,1741774367828,3703,light_mode,dark_env,u,v,31,151
3,1741774369893,2065,light_mode,dark_env,7,T,32,152
3,1741774371773,1880,light_mode,dark_env,o,e,33,153
3,1741774377508,5735,light_mode,dark_env,0,8,34,154
3,1741774380645,3137,light_mode,dark_env,v,u,35,155
3,1741774382949,2304,light_mode,dark_env,T,7,36,156
3,1741774387469,4520,light_mode,dark_env,e,o,37,157
3,1741774388853,1384,light_mode,dark_env,8,0,38,158
3,1741774392613,3760,light_mode,dark_env,u,v,39,159
3,1741774394253,1640,light_mode,dark_env,7,T,40,160
