participant_id,timestamp,time_to_finish,ui_mode,environment,fill_character,outlier_character,trial,trial_combined
9,1741878150623,9480,dark_mode,dark_env,v,u,35,35
9,1741878153007,2384,dark_mode,dark_env,T,7,36,36
9,1741878164632,11625,dark_mode,dark_env,e,o,37,37
9,1741878167103,2471,dark_mode,dark_env,8,0,38,38
9,1741878168431,1328,dark_mode,dark_env,u,v,39,39
9,1741878177752,9321,dark_mode,dark_env,7,T,40,40
9,1741878244543,5280,light_mode,dark_env,o,e,1,41
9,1741878255583,11040,light_mode,dark_env,0,8,2,42
9,1741878258295,2712,light_mode,dark_env,v,u,3,43
9,1741878261599,3304,light_mode,dark_env,T,7,4,44
9,1741878277407,15808,light_mode,dark_env,e,o,5,45
9,1741878287280,9873,light_mode,dark_env,8,0,6,46
9,1741878289776,2496,light_mode,dark_env,u,v,7,47
9,1741878291488,1712,light_mode,dark_env,7,T,8,48
9,1741878295256,3768,light_mode,dark_env,o,e,9,49
9,1741878297312,2056,light_mode,dark_env,0,8,10,50
9,1741878303424,6112,light_mode,dark_env,v,u,11,51
9,1741878307736,4312,light_mode,dark_env,T,7,12,52
9,1741878344120,36384,light_mode,dark_env,e,o,13,53
9,1741878353704,9584,light_mode,dark_env,8,0,14,54
9,1741878355384,1680,light_mode,dark_env,u,v,15,55
9,1741878356440,1056,light_mode,dark_env,7,T,16,56
9,1741878358264,1824,light_mode,dark_env,o,e,17,57
9,1741878394497,36233,light_mode,dark_env,0,8,18,58
9,1741878396984,2487,light_mode,dark_env,v,u,19,59
9,1741878400729,3745,light_mode,dark_env,T,7,20,60
9,1741878402560,1831,light_mode,dark_env,e,o,21,61
9,1741878408408,5848,light_mode,dark_env,8,0,22,62
9,1741878414327,5919,light_mode,dark_env,u,v,23,63
9,1741878416607,2280,light_mode,dark_env,7,T,24,64
9,1741878418479,1872,light_mode,dark_env,o,e,25,65
9,1741878421695,3216,light_mode,dark_env,0,8,26,66
9,1741878423727,2032,light_mode,dark_env,v,u,27,67
9,1741878425623,1896,light_mode,dark_env,T,7,28,68
9,1741878428607,2984,light_mode,dark_env,e,o,29,69
9,1741878464456,35849,light_mode,dark_env,8,0,30,70
9,1741878469120,4664,light_mode,dark_env,u,v,31,71
9,1741878475600,6480,light_mode,dark_env,7,T,32,72
9,1741878479416,3816,light_mode,dark_env,o,e,33,73
9,1741878560193,80777,light_mode,dark_env,0,8,34,74
9,1741878561664,1471,light_mode,dark_env,v,u,35,75
9,1741878565881,4217,light_mode,dark_env,T,7,36,76
9,1741878569169,3288,light_mode,dark_env,e,o,37,77
9,1741878573201,4032,light_mode,dark_env,8,0,38,78
9,1741878577920,4719,light_mode,dark_env,u,v,39,79
9,1741878580792,2872,light_mode,dark_env,7,T,40,80
9,1741878650865,2016,light_mode,light_env,o,e,1,81
9,1741878697977,47112,light_mode,light_env,0,8,2,82
9,1741878699593,1616,light_mode,light_env,v,u,3,83
9,1741878701841,2248,light_mode,light_env,T,7,4,84
9,1741878703793,1952,light_mode,light_env,e,o,5,85
9,1741878732737,28944,light_mode,light_env,8,0,6,86
9,1741878740617,7880,light_mode,light_env,u,v,7,87
9,1741878761169,20552,light_mode,light_env,7,T,8,88
9,1741878763633,2464,light_mode,light_env,o,e,9,89
9,1741878770449,6816,light_mode,light_env,0,8,10,90
9,1741878774353,3904,light_mode,light_env,v,u,11,91
9,1741878776097,1744,light_mode,light_env,T,7,12,92
9,1741878804097,28000,light_mode,light_env,e,o,13,93
9,1741878806081,1984,light_mode,light_env,8,0,14,94
9,1741878809905,3824,light_mode,light_env,u,v,15,95
9,1741878811913,2008,light_mode,light_env,7,T,16,96
9,1741878813472,1559,light_mode,light_env,o,e,17,97
9,1741878830697,17225,light_mode,light_env,0,8,18,98
9,1741878839202,8505,light_mode,light_env,v,u,19,99
9,1741878841290,2088,light_mode,light_env,T,7,20,100
9,1741878863889,22599,light_mode,light_env,e,o,21,101
9,1741878901314,37425,light_mode,light_env,8,0,22,102
9,1741878908657,7343,light_mode,light_env,u,v,23,103
9,1741878921865,13208,light_mode,light_env,7,T,24,104
9,1741878930298,8433,light_mode,light_env,o,e,25,105
9,1741879017323,87025,light_mode,light_env,0,8,26,106
9,1741879021507,4184,light_mode,light_env,v,u,27,107
9,1741879023467,1960,light_mode,light_env,T,7,28,108
9,1741879027947,4480,light_mode,light_env,e,o,29,109
9,1741879048595,20648,light_mode,light_env,8,0,30,110
9,1741879054739,6144,light_mode,light_env,u,v,31,111
9,1741879060987,6248,light_mode,light_env,7,T,32,112
9,1741879064723,3736,light_mode,light_env,o,e,33,113
9,1741879069235,4512,light_mode,light_env,0,8,34,114
9,1741879072211,2976,light_mode,light_env,v,u,35,115
9,1741879075043,2832,light_mode,light_env,T,7,36,116
9,1741879080276,5233,light_mode,light_env,e,o,37,117
9,1741879105108,24832,light_mode,light_env,8,0,38,118
9,1741879110380,5272,light_mode,light_env,u,v,39,119
9,1741879114340,3960,light_mode,light_env,7,T,40,120
9,1741879163275,11568,dark_mode,light_env,o,e,1,121
9,1741879171771,8496,dark_mode,light_env,0,8,2,122
9,1741879175539,3768,dark_mode,light_env,v,u,3,123
9,1741879181538,5999,dark_mode,light_env,T,7,4,124
9,1741879210050,28512,dark_mode,light_env,e,o,5,125
9,1741879222755,12705,dark_mode,light_env,8,0,6,126
9,1741879227644,4889,dark_mode,light_env,u,v,7,127
9,1741879234484,6840,dark_mode,light_env,7,T,8,128
9,1741879263804,29320,dark_mode,light_env,o,e,9,129
9,1741879407157,143353,dark_mode,light_env,0,8,10,130
9,1741879409917,2760,dark_mode,light_env,v,u,11,131
9,1741879416701,6784,dark_mode,light_env,T,7,12,132
9,1741879448109,31408,dark_mode,light_env,e,o,13,133
9,1741879538758,90649,dark_mode,light_env,8,0,14,134
9,1741879540725,1967,dark_mode,light_env,u,v,15,135
9,1741879543773,3048,dark_mode,light_env,7,T,16,136
9,1741879545845,2072,dark_mode,light_env,o,e,17,137
9,1741879724237,178392,dark_mode,light_env,0,8,18,138
9,1741879733710,9473,dark_mode,light_env,v,u,19,139
9,1741879736150,2440,dark_mode,light_env,T,7,20,140
9,1741879739806,3656,dark_mode,light_env,e,o,21,141
9,1741879741869,2063,dark_mode,light_env,8,0,22,142
9,1741879744214,2345,dark_mode,light_env,u,v,23,143
9,1741879746454,2240,dark_mode,light_env,7,T,24,144
9,1741879768213,21759,dark_mode,light_env,o,e,25,145
9,1741879828238,60025,dark_mode,light_env,0,8,26,146
9,1741879851430,23192,dark_mode,light_env,v,u,27,147
9,1741879855469,4039,dark_mode,light_env,T,7,28,148
9,1741879865654,10185,dark_mode,light_env,e,o,29,149
9,1741879868069,2415,dark_mode,light_env,8,0,30,150
9,1741879871742,3673,dark_mode,light_env,u,v,31,151
9,1741879878205,6463,dark_mode,light_env,7,T,32,152
9,1741879884085,5880,dark_mode,light_env,o,e,33,153
9,1741879925446,41361,dark_mode,light_env,0,8,34,154
9,1741879927286,1840,dark_mode,light_env,v,u,35,155
9,1741879930734,3448,dark_mode,light_env,T,7,36,156
9,1741879935653,4919,dark_mode,light_env,e,o,37,157
9,1741879940406,4753,dark_mode,light_env,8,0,38,158
9,1741879943430,3024,dark_mode,light_env,u,v,39,159
9,1741879947358,3928,dark_mode,light_env,7,T,40,160
